date,vendor_id,category,amount
2025-01-21,VEND-053,ICT,5283.69
2025-01-21,VEND-006,Office Supplies,3373.78
2025-01-21,VEND-058,Office Supplies,3470.11
2025-01-22,VEND-001,Consulting,8736.03
2025-01-22,VEND-022,Construction,13861.11
2025-01-22,VEND-005,ICT,9828.87
2025-01-22,VEND-046,Consulting,21488.42
2025-01-22,VEND-059,Consulting,24048.54
2025-01-22,VEND-029,Construction,37541.06
2025-01-23,VEND-008,Construction,30113.61
2025-01-23,VEND-054,ICT,14154.6
2025-01-23,VEND-003,Consulting,22967.23
2025-01-23,VEND-035,Travel,7100.12
2025-01-23,VEND-035,Consulting,8387.23
2025-01-23,VEND-059,ICT,5983.79
2025-01-24,VEND-060,Office Supplies,1962.01
2025-01-24,VEND-035,Consulting,15649.84
2025-01-24,VEND-055,ICT,6461.53
2025-01-24,VEND-043,Office Supplies,4290.8
2025-01-24,VEND-010,ICT,11111.66
2025-01-24,VEND-004,Construction,66852.94
2025-01-25,VEND-010,Travel,3077.61
2025-01-25,VEND-025,ICT,30659.87
2025-01-25,VEND-046,ICT,18303.49
2025-01-25,VEND-028,Construction,49509.17
2025-01-25,VEND-025,Consulting,23286.96
2025-01-25,VEND-032,Construction,76539.07
2025-01-26,VEND-018,Construction,91869.72
2025-01-26,VEND-011,ICT,24229.7
2025-01-26,VEND-025,ICT,38957.02
2025-01-26,VEND-010,Consulting,16035.52
2025-01-26,VEND-001,Consulting,25097.31
2025-01-26,VEND-012,ICT,17192.03
2025-01-27,VEND-046,ICT,5432.57
2025-01-27,VEND-020,ICT,45909.72
2025-01-27,VEND-020,Consulting,4838.75
2025-01-27,VEND-003,Travel,1110.48
2025-01-27,VEND-002,Consulting,32560.25
2025-01-27,VEND-026,Travel,4548.81
2025-01-28,VEND-020,Office Supplies,2471.88
2025-01-28,VEND-040,ICT,7265.96
2025-01-28,VEND-055,ICT,13584.03
2025-01-28,VEND-043,Office Supplies,3426.54
2025-01-28,VEND-024,ICT,17507.41
2025-01-28,VEND-009,Office Supplies,1357.8
2025-01-29,VEND-008,Travel,4518.56
2025-01-29,VEND-053,Travel,3974.37
2025-01-29,VEND-055,ICT,8802.62
2025-01-29,VEND-017,Construction,39996.12
2025-01-29,VEND-044,Office Supplies,1475.04
2025-01-29,VEND-059,ICT,10786.45
2025-01-30,VEND-052,Construction,33514.23
2025-01-30,VEND-020,Construction,37929.8
2025-01-30,VEND-040,Travel,1368.44
2025-01-30,VEND-008,ICT,9090.38
2025-01-30,VEND-013,ICT,5134.19
2025-01-30,VEND-037,ICT,5501.22
2025-01-31,VEND-038,ICT,13524.26
2025-01-31,VEND-056,Office Supplies,2612.99
2025-01-31,VEND-028,ICT,3796.38
2025-01-31,VEND-005,Consulting,14621.98
2025-01-31,VEND-024,Construction,29468.74
2025-01-31,VEND-048,Consulting,29294.21
2025-02-01,VEND-031,ICT,10896.75
2025-02-01,VEND-057,Construction,83778.04
2025-02-01,VEND-022,Consulting,9527.79
2025-02-01,VEND-048,Office Supplies,959.24
2025-02-01,VEND-032,Consulting,17760.3
2025-02-01,VEND-020,Office Supplies,1179.41
2025-02-02,VEND-009,ICT,2608.58
2025-02-02,VEND-044,Construction,148256.08
2025-02-02,VEND-048,Consulting,9891.87
2025-02-02,VEND-055,Construction,54880.0
2025-02-02,VEND-040,Consulting,20757.7
2025-02-02,VEND-017,ICT,2481.43
2025-02-03,VEND-060,Office Supplies,6208.54
2025-02-03,VEND-031,Construction,47050.9
2025-02-03,VEND-038,Construction,26567.81
2025-02-03,VEND-053,Office Supplies,3918.2
2025-02-03,VEND-034,ICT,8332.65
2025-02-03,VEND-032,Travel,2749.8
2025-02-04,VEND-057,Travel,3957.04
2025-02-04,VEND-032,Office Supplies,2873.44
2025-02-04,VEND-049,Office Supplies,1430.05
2025-02-04,VEND-029,Office Supplies,1915.81
2025-02-04,VEND-041,Office Supplies,3005.54
2025-02-04,VEND-021,ICT,6673.9
2025-02-05,VEND-013,Office Supplies,1330.17
2025-02-05,VEND-042,Consulting,9398.78
2025-02-05,VEND-054,Office Supplies,4957.34
2025-02-05,VEND-001,ICT,18142.21
2025-02-05,VEND-050,Construction,44169.17
2025-02-05,VEND-023,Travel,2201.61
2025-02-06,VEND-059,ICT,8094.53
2025-02-06,VEND-037,Consulting,10307.31
2025-02-06,VEND-002,Construction,31266.38
2025-02-06,VEND-017,Office Supplies,2895.24
2025-02-06,VEND-046,Consulting,14419.71
2025-02-06,VEND-013,Office Supplies,3167.18
2025-02-07,VEND-015,Consulting,7703.88
2025-02-07,VEND-010,Travel,5624.33
2025-02-07,VEND-030,Office Supplies,2641.96
2025-02-07,VEND-052,Consulting,9270.41
2025-02-07,VEND-032,Travel,2383.49
2025-02-07,VEND-033,ICT,18190.54
2025-02-08,VEND-043,Office Supplies,2517.75
2025-02-08,VEND-051,Office Supplies,2943.9
2025-02-08,VEND-032,Office Supplies,2673.71
2025-02-08,VEND-021,Consulting,12241.64
2025-02-08,VEND-050,Consulting,14400.32
2025-02-08,VEND-045,Construction,67212.24
2025-02-09,VEND-035,Office Supplies,5522.17
2025-02-09,VEND-024,Construction,48880.04
2025-02-09,VEND-019,ICT,12679.14
2025-02-09,VEND-059,Consulting,18614.35
2025-02-09,VEND-002,Consulting,7918.74
2025-02-09,VEND-037,Consulting,31839.77
2025-02-10,VEND-043,Office Supplies,1290.35
2025-02-10,VEND-013,Construction,79825.49
2025-02-10,VEND-055,ICT,21751.05
2025-02-10,VEND-019,Construction,83905.33
2025-02-10,VEND-059,Construction,31320.54
2025-02-10,VEND-042,Office Supplies,1916.94
2025-02-11,VEND-004,Construction,33974.23
2025-02-11,VEND-027,ICT,6001.98
2025-02-11,VEND-024,ICT,14575.48
2025-02-11,VEND-045,Construction,22602.21
2025-02-11,VEND-054,Construction,16730.65
2025-02-11,VEND-026,Consulting,16095.14
2025-02-12,VEND-024,Consulting,9924.23
2025-02-12,VEND-058,Office Supplies,1572.49
2025-02-12,VEND-041,Travel,3379.05
2025-02-12,VEND-026,Consulting,38854.46
2025-02-12,VEND-012,Consulting,12709.81
2025-02-12,VEND-023,Travel,6735.62
2025-02-13,VEND-002,ICT,11003.63
2025-02-13,VEND-058,ICT,6798.34
2025-02-13,VEND-021,Consulting,18329.17
2025-02-13,VEND-033,Office Supplies,2563.8
2025-02-13,VEND-046,ICT,14534.82
2025-02-13,VEND-046,Consulting,17290.88
2025-02-14,VEND-006,Consulting,5415.44
2025-02-14,VEND-048,Travel,8664.95
2025-02-14,VEND-021,ICT,12314.24
2025-02-14,VEND-022,Office Supplies,1886.13
2025-02-14,VEND-010,Consulting,10254.87
2025-02-14,VEND-049,Construction,121893.04
2025-02-15,VEND-058,ICT,19558.47
2025-02-15,VEND-055,Consulting,10415.33
2025-02-15,VEND-005,Construction,49965.76
2025-02-15,VEND-048,ICT,7265.48
2025-02-15,VEND-011,Office Supplies,3745.95
2025-02-15,VEND-012,Consulting,39704.24
2025-02-16,VEND-054,Office Supplies,3303.69
2025-02-16,VEND-030,Construction,72310.06
2025-02-16,VEND-047,ICT,11534.26
2025-02-16,VEND-031,ICT,15725.76
2025-02-16,VEND-040,ICT,9362.79
2025-02-16,VEND-001,Travel,11794.27
2025-02-17,VEND-021,ICT,3917.99
2025-02-17,VEND-022,Office Supplies,4078.18
2025-02-17,VEND-047,Construction,20787.76
2025-02-17,VEND-054,ICT,5189.49
2025-02-17,VEND-014,ICT,11518.33
2025-02-17,VEND-035,Travel,2280.01
2025-02-18,VEND-054,ICT,24657.07
2025-02-18,VEND-013,Office Supplies,1666.22
2025-02-18,VEND-006,Construction,57576.81
2025-02-18,VEND-058,Consulting,14303.53
2025-02-18,VEND-005,Consulting,11783.55
2025-02-18,VEND-006,Construction,45939.58
2025-02-19,VEND-017,ICT,13213.69
2025-02-19,VEND-014,Travel,3923.51
2025-02-19,VEND-019,ICT,6734.66
2025-02-19,VEND-047,Office Supplies,1943.5
2025-02-19,VEND-036,Consulting,14051.33
2025-02-19,VEND-058,Consulting,10961.8
2025-02-20,VEND-017,Office Supplies,2839.85
2025-02-20,VEND-050,Office Supplies,4512.29
2025-02-20,VEND-058,ICT,6317.57
2025-02-20,VEND-037,Consulting,5476.25
2025-02-20,VEND-059,ICT,5833.5
2025-02-20,VEND-016,ICT,9464.03
2025-02-21,VEND-045,ICT,5841.52
2025-02-21,VEND-003,Consulting,13426.57
2025-02-21,VEND-009,ICT,34393.46
2025-02-21,VEND-002,Construction,45499.6
2025-02-21,VEND-035,Office Supplies,5006.33
2025-02-21,VEND-038,ICT,28292.06
2025-02-22,VEND-060,Consulting,10306.44
2025-02-22,VEND-045,Construction,133954.43
2025-02-22,VEND-029,Consulting,12610.65
2025-02-22,VEND-032,Travel,3239.88
2025-02-22,VEND-009,Construction,54056.57
2025-02-22,VEND-020,Construction,17099.78
2025-02-23,VEND-042,ICT,13154.71
2025-02-23,VEND-017,ICT,21743.86
2025-02-23,VEND-019,Consulting,8173.16
2025-02-23,VEND-022,Construction,28882.98
2025-02-23,VEND-022,Office Supplies,1156.44
2025-02-23,VEND-011,Office Supplies,1982.76
2025-02-24,VEND-018,Construction,40436.42
2025-02-24,VEND-041,ICT,5292.86
2025-02-24,VEND-023,ICT,11269.26
2025-02-24,VEND-028,Construction,8886.87
2025-02-24,VEND-010,ICT,4202.41
2025-02-24,VEND-057,Office Supplies,7221.81
2025-02-25,VEND-025,Consulting,30647.55
2025-02-25,VEND-052,Consulting,11390.1
2025-02-25,VEND-021,Construction,43954.68
2025-02-25,VEND-045,Office Supplies,2118.96
2025-02-25,VEND-002,Construction,26146.81
2025-02-25,VEND-042,Travel,2125.77
2025-02-26,VEND-051,Travel,3010.61
2025-02-26,VEND-053,Construction,19555.79
2025-02-26,VEND-042,Office Supplies,1137.71
2025-02-26,VEND-013,Consulting,9829.01
2025-02-26,VEND-008,Consulting,68722.41
2025-02-26,VEND-047,Travel,8291.15
2025-02-27,VEND-017,Construction,22409.9
2025-02-27,VEND-021,ICT,9969.82
2025-02-27,VEND-037,ICT,13065.54
2025-02-27,VEND-016,ICT,8868.94
2025-02-27,VEND-037,Construction,74557.1
2025-02-27,VEND-015,Office Supplies,2746.23
2025-02-28,VEND-042,Construction,21417.46
2025-02-28,VEND-037,ICT,12814.17
2025-02-28,VEND-006,Office Supplies,1984.34
2025-02-28,VEND-002,Construction,40644.42
2025-02-28,VEND-036,Construction,35612.91
2025-02-28,VEND-019,Consulting,17591.59
2025-03-01,VEND-029,Consulting,21926.65
2025-03-01,VEND-052,Construction,22736.65
2025-03-01,VEND-019,Office Supplies,1205.78
2025-03-01,VEND-052,Consulting,10187.15
2025-03-01,VEND-004,Consulting,21812.85
2025-03-01,VEND-005,ICT,21514.01
2025-03-02,VEND-058,ICT,7514.14
2025-03-02,VEND-044,ICT,26662.33
2025-03-02,VEND-057,ICT,17253.95
2025-03-02,VEND-031,Construction,87875.63
2025-03-02,VEND-052,ICT,47176.59
2025-03-02,VEND-002,Construction,31064.87
2025-03-03,VEND-046,Construction,89427.32
2025-03-03,VEND-031,ICT,13609.04
2025-03-03,VEND-004,Consulting,18282.83
2025-03-03,VEND-047,Consulting,34463.76
2025-03-03,VEND-002,Office Supplies,3275.68
2025-03-03,VEND-004,Consulting,10360.92
2025-03-04,VEND-012,ICT,20597.01
2025-03-04,VEND-027,ICT,15731.13
2025-03-04,VEND-060,Consulting,42374.49
2025-03-04,VEND-020,ICT,20807.13
2025-03-04,VEND-060,ICT,7719.31
2025-03-04,VEND-033,Travel,5858.47
2025-03-05,VEND-037,Consulting,9851.83
2025-03-05,VEND-045,Consulting,24496.89
2025-03-05,VEND-026,Consulting,9626.1
2025-03-05,VEND-012,Consulting,33864.26
2025-03-05,VEND-032,Construction,37210.96
2025-03-05,VEND-048,Office Supplies,2170.4
2025-03-06,VEND-060,ICT,6311.64
2025-03-06,VEND-054,Office Supplies,6926.18
2025-03-06,VEND-029,ICT,13685.99
2025-03-06,VEND-037,Office Supplies,2304.22
2025-03-06,VEND-010,Consulting,16120.44
2025-03-06,VEND-037,Consulting,89445.59
2025-03-07,VEND-012,Consulting,23327.15
2025-03-07,VEND-006,ICT,10393.72
2025-03-07,VEND-016,Consulting,18356.55
2025-03-07,VEND-056,Travel,1246.4
2025-03-07,VEND-018,Office Supplies,4471.83
2025-03-07,VEND-023,Consulting,32104.88
2025-03-08,VEND-004,ICT,7072.87
2025-03-08,VEND-051,Construction,29351.1
2025-03-08,VEND-014,Consulting,32188.46
2025-03-08,VEND-046,ICT,5683.4
2025-03-08,VEND-045,ICT,13787.66
2025-03-08,VEND-023,Office Supplies,3242.52
2025-03-09,VEND-033,Office Supplies,1754.05
2025-03-09,VEND-035,ICT,14167.36
2025-03-09,VEND-059,Construction,90811.12
2025-03-09,VEND-005,Office Supplies,2384.61
2025-03-09,VEND-022,Construction,47757.95
2025-03-09,VEND-005,Consulting,9655.83
2025-03-10,VEND-020,Construction,36913.98
2025-03-10,VEND-032,ICT,10568.8
2025-03-10,VEND-029,ICT,11775.24
2025-03-10,VEND-016,ICT,14150.53
2025-03-10,VEND-058,Travel,8175.81
2025-03-10,VEND-001,Construction,55118.01
2025-03-11,VEND-029,Construction,92780.46
2025-03-11,VEND-033,Consulting,31743.9
2025-03-11,VEND-012,Consulting,18220.8
2025-03-11,VEND-020,Consulting,8646.35
2025-03-11,VEND-038,Office Supplies,2199.84
2025-03-11,VEND-043,ICT,22986.59
2025-03-12,VEND-022,ICT,41952.37
2025-03-12,VEND-008,ICT,6527.68
2025-03-12,VEND-028,ICT,55574.17
2025-03-12,VEND-056,Office Supplies,1496.52
2025-03-12,VEND-031,ICT,13498.59
2025-03-12,VEND-011,ICT,6975.93
2025-03-13,VEND-046,Consulting,52201.29
2025-03-13,VEND-049,Consulting,15814.19
2025-03-13,VEND-056,Consulting,41533.16
2025-03-13,VEND-039,ICT,16934.44
2025-03-13,VEND-046,Construction,64451.04
2025-03-13,VEND-051,Construction,25907.16
2025-03-14,VEND-054,Travel,2052.75
2025-03-14,VEND-032,Consulting,33467.98
2025-03-14,VEND-054,Office Supplies,568.19
2025-03-14,VEND-045,Consulting,7889.43
2025-03-14,VEND-026,ICT,15516.39
2025-03-14,VEND-029,Office Supplies,2304.24
2025-03-15,VEND-030,Construction,21247.62
2025-03-15,VEND-003,Construction,45596.4
2025-03-15,VEND-015,Construction,22525.84
2025-03-15,VEND-025,Construction,16350.46
2025-03-15,VEND-054,Construction,116366.98
2025-03-15,VEND-038,Consulting,8181.88
2025-03-16,VEND-017,Construction,116242.89
2025-03-16,VEND-041,Travel,2677.45
2025-03-16,VEND-050,ICT,13382.74
2025-03-16,VEND-052,Construction,16136.39
2025-03-16,VEND-004,ICT,16030.98
2025-03-16,VEND-043,Office Supplies,1261.06
2025-03-17,VEND-008,Consulting,10084.53
2025-03-17,VEND-019,Construction,38469.47
2025-03-17,VEND-032,ICT,39573.81
2025-03-17,VEND-018,Travel,4643.52
2025-03-17,VEND-059,ICT,13185.7
2025-03-17,VEND-004,Construction,82954.65
2025-03-18,VEND-048,Consulting,4844.26
2025-03-18,VEND-004,Consulting,18707.03
2025-03-18,VEND-012,ICT,22234.29
2025-03-18,VEND-018,Office Supplies,1487.28
2025-03-18,VEND-058,Construction,64337.02
2025-03-18,VEND-026,Travel,2063.82
2025-03-19,VEND-031,ICT,15587.85
2025-03-19,VEND-030,Travel,831.65
2025-03-19,VEND-054,Consulting,36601.39
2025-03-19,VEND-039,Consulting,15219.24
2025-03-19,VEND-015,Travel,2534.61
2025-03-19,VEND-039,Consulting,12562.84
2025-03-20,VEND-043,Construction,48698.55
2025-03-20,VEND-038,Construction,31592.57
2025-03-20,VEND-058,ICT,8335.25
2025-03-20,VEND-059,Construction,42962.6
2025-03-20,VEND-022,Consulting,31736.5
2025-03-20,VEND-006,ICT,8578.93
2025-03-21,VEND-059,Construction,37514.37
2025-03-21,VEND-014,Travel,3723.01
2025-03-21,VEND-049,ICT,10431.68
2025-03-21,VEND-045,Consulting,15613.13
2025-03-21,VEND-053,Office Supplies,2968.07
2025-03-21,VEND-010,Consulting,22435.95
2025-03-22,VEND-059,Consulting,37800.12
2025-03-22,VEND-019,ICT,5049.41
2025-03-22,VEND-012,Office Supplies,3069.21
2025-03-22,VEND-013,Construction,18868.78
2025-03-22,VEND-058,Travel,3091.55
2025-03-22,VEND-004,ICT,16944.21
2025-03-23,VEND-016,ICT,12352.7
2025-03-23,VEND-048,Consulting,12364.44
2025-03-23,VEND-007,ICT,8810.13
2025-03-23,VEND-038,ICT,9889.68
2025-03-23,VEND-044,Office Supplies,2276.73
2025-03-23,VEND-043,ICT,20893.2
2025-03-24,VEND-050,Consulting,4635.1
2025-03-24,VEND-017,ICT,3726.12
2025-03-24,VEND-036,Office Supplies,3523.49
2025-03-24,VEND-043,Construction,87920.05
2025-03-24,VEND-057,Consulting,28637.21
2025-03-24,VEND-056,ICT,5823.76
2025-03-25,VEND-020,Construction,9226.91
2025-03-25,VEND-004,Consulting,13177.7
2025-03-25,VEND-048,ICT,30054.84
2025-03-25,VEND-045,ICT,17883.22
2025-03-25,VEND-055,ICT,17415.41
2025-03-25,VEND-047,ICT,22399.08
2025-03-26,VEND-057,Travel,3404.54
2025-03-26,VEND-019,Consulting,12917.52
2025-03-26,VEND-054,Travel,5137.83
2025-03-26,VEND-024,Office Supplies,1785.11
2025-03-26,VEND-023,Construction,54622.57
2025-03-26,VEND-019,ICT,11568.71
2025-03-27,VEND-059,Construction,32272.95
2025-03-27,VEND-028,Construction,117466.89
2025-03-27,VEND-035,Office Supplies,1364.96
2025-03-27,VEND-038,Construction,58049.66
2025-03-27,VEND-016,Construction,49452.74
2025-03-27,VEND-035,Consulting,16059.74
2025-03-28,VEND-023,Construction,31740.49
2025-03-28,VEND-023,Construction,22249.83
2025-03-28,VEND-015,Consulting,14379.82
2025-03-28,VEND-057,ICT,16392.51
2025-03-28,VEND-024,ICT,6340.26
2025-03-28,VEND-040,Office Supplies,1433.2
2025-03-29,VEND-027,ICT,8396.28
2025-03-29,VEND-009,ICT,11749.55
2025-03-29,VEND-040,Office Supplies,1008.98
2025-03-29,VEND-013,Consulting,12783.47
2025-03-29,VEND-028,Construction,64088.96
2025-03-29,VEND-041,Consulting,13677.76
2025-03-30,VEND-011,ICT,7378.48
2025-03-30,VEND-038,ICT,4234.43
2025-03-30,VEND-003,ICT,7985.2
2025-03-30,VEND-035,ICT,9955.21
2025-03-30,VEND-035,ICT,7037.39
2025-03-30,VEND-036,Office Supplies,1806.46
2025-03-31,VEND-034,ICT,6368.42
2025-03-31,VEND-034,Office Supplies,2179.91
2025-03-31,VEND-054,Consulting,20860.06
2025-03-31,VEND-001,Travel,7906.46
2025-03-31,VEND-040,Construction,35751.27
2025-03-31,VEND-034,ICT,9420.48
2025-04-01,VEND-006,Construction,117663.75
2025-04-01,VEND-048,Consulting,43854.88
2025-04-01,VEND-057,ICT,20790.54
2025-04-01,VEND-060,ICT,18812.59
2025-04-01,VEND-004,ICT,25127.62
2025-04-01,VEND-009,Consulting,5979.35
2025-04-02,VEND-015,Construction,24260.82
2025-04-02,VEND-052,ICT,6957.42
2025-04-02,VEND-047,Consulting,30303.96
2025-04-02,VEND-013,Consulting,22421.26
2025-04-02,VEND-041,ICT,7277.05
2025-04-02,VEND-048,Office Supplies,3297.38
2025-04-03,VEND-060,Construction,15160.94
2025-04-03,VEND-052,Office Supplies,1165.66
2025-04-03,VEND-039,Construction,59849.04
2025-04-03,VEND-039,Travel,4281.14
2025-04-03,VEND-005,ICT,4762.17
2025-04-03,VEND-025,Office Supplies,953.31
2025-04-04,VEND-045,ICT,9430.43
2025-04-04,VEND-013,Consulting,14583.13
2025-04-04,VEND-003,Construction,103560.95
2025-04-04,VEND-018,Construction,73208.79
2025-04-04,VEND-022,ICT,22327.63
2025-04-04,VEND-019,Construction,19192.99
2025-04-05,VEND-044,Consulting,21394.7
2025-04-05,VEND-055,Office Supplies,3030.43
2025-04-05,VEND-030,ICT,25217.58
2025-04-05,VEND-025,Construction,102925.3
2025-04-05,VEND-018,Travel,6147.83
2025-04-05,VEND-052,Construction,31452.22
2025-04-06,VEND-007,Construction,71861.32
2025-04-06,VEND-034,Office Supplies,2313.8
2025-04-06,VEND-055,ICT,9274.12
2025-04-06,VEND-024,Construction,76438.78
2025-04-06,VEND-028,ICT,7417.81
2025-04-06,VEND-038,Office Supplies,1164.73
2025-04-07,VEND-054,ICT,7284.71
2025-04-07,VEND-030,Consulting,14984.99
2025-04-07,VEND-022,Travel,3002.59
2025-04-07,VEND-009,Office Supplies,3332.52
2025-04-07,VEND-054,Travel,2408.24
2025-04-07,VEND-059,ICT,13351.87
2025-04-08,VEND-001,Consulting,25768.07
2025-04-08,VEND-038,Construction,34853.22
2025-04-08,VEND-042,ICT,16244.17
2025-04-08,VEND-050,Consulting,11989.3
2025-04-08,VEND-017,Construction,15847.79
2025-04-08,VEND-005,Construction,68677.8
2025-04-09,VEND-048,Travel,2400.87
2025-04-09,VEND-031,Consulting,3796.54
2025-04-09,VEND-018,ICT,7510.74
2025-04-09,VEND-014,Construction,34896.87
2025-04-09,VEND-050,Construction,39819.55
2025-04-09,VEND-008,Consulting,11281.95
2025-04-10,VEND-034,Consulting,28440.68
2025-04-10,VEND-032,Office Supplies,2700.94
2025-04-10,VEND-029,Consulting,17919.63
2025-04-10,VEND-054,Consulting,5859.58
2025-04-10,VEND-027,Construction,30084.71
2025-04-10,VEND-017,ICT,11104.6
2025-04-11,VEND-020,Construction,47465.88
2025-04-11,VEND-053,Construction,86643.09
2025-04-11,VEND-016,Office Supplies,1327.05
2025-04-11,VEND-002,ICT,15284.23
2025-04-11,VEND-017,Travel,7899.72
2025-04-11,VEND-005,Travel,6126.7
2025-04-12,VEND-042,ICT,7439.05
2025-04-12,VEND-009,ICT,58779.49
2025-04-12,VEND-034,Consulting,5387.99
2025-04-12,VEND-038,ICT,12801.07
2025-04-12,VEND-033,Office Supplies,2752.34
2025-04-12,VEND-004,Consulting,23355.31
2025-04-13,VEND-032,Construction,21468.01
2025-04-13,VEND-042,Consulting,6545.69
2025-04-13,VEND-013,ICT,25447.37
2025-04-13,VEND-043,Office Supplies,1681.22
2025-04-13,VEND-023,Consulting,31678.49
2025-04-13,VEND-030,Consulting,16271.2
2025-04-14,VEND-056,Office Supplies,2598.34
2025-04-14,VEND-007,Construction,44402.47
2025-04-14,VEND-046,Office Supplies,2553.39
2025-04-14,VEND-050,Construction,16967.55
2025-04-14,VEND-059,ICT,6683.8
2025-04-14,VEND-042,Construction,98373.09
2025-04-15,VEND-024,ICT,8755.42
2025-04-15,VEND-008,ICT,22261.0
2025-04-15,VEND-047,Construction,28147.55
2025-04-15,VEND-022,ICT,7607.12
2025-04-15,VEND-030,Consulting,10774.53
2025-04-15,VEND-011,Construction,16576.34
2025-04-16,VEND-034,Travel,1093.79
2025-04-16,VEND-030,Office Supplies,2089.27
2025-04-16,VEND-014,ICT,6366.88
2025-04-16,VEND-015,Consulting,8478.1
2025-04-16,VEND-019,Office Supplies,2659.86
2025-04-16,VEND-034,Construction,26456.8
2025-04-17,VEND-029,Travel,5083.51
2025-04-17,VEND-001,ICT,9063.12
2025-04-17,VEND-044,Travel,5401.63
2025-04-17,VEND-054,Construction,35135.58
2025-04-17,VEND-010,ICT,30778.81
2025-04-17,VEND-017,Construction,46891.89
2025-04-18,VEND-007,Office Supplies,1993.43
2025-04-18,VEND-034,Construction,51106.85
2025-04-18,VEND-007,Construction,78752.39
2025-04-18,VEND-002,Consulting,4189.67
2025-04-18,VEND-006,ICT,12252.56
2025-04-18,VEND-041,Consulting,4911.04
2025-04-19,VEND-006,Consulting,17648.17
2025-04-19,VEND-006,Office Supplies,1073.67
2025-04-19,VEND-045,Construction,35765.09
2025-04-19,VEND-027,Office Supplies,2042.59
2025-04-19,VEND-033,Travel,4840.81
2025-04-19,VEND-038,Construction,32364.0
2025-04-20,VEND-015,Construction,30102.05
2025-04-20,VEND-029,Consulting,32317.84
2025-04-20,VEND-018,ICT,14186.65
2025-04-20,VEND-041,Travel,6373.13
2025-04-20,VEND-039,Construction,83790.12
2025-04-20,VEND-026,Consulting,6812.8
2025-04-21,VEND-017,Consulting,12264.78
2025-04-21,VEND-051,Construction,91443.32
2025-04-21,VEND-056,ICT,21590.22
2025-04-21,VEND-032,Consulting,7025.48
2025-04-21,VEND-046,Construction,33590.01
2025-04-21,VEND-058,Construction,61982.45
2025-04-22,VEND-022,ICT,26115.9
2025-04-22,VEND-026,ICT,6175.64
2025-04-22,VEND-043,Construction,49025.87
2025-04-22,VEND-041,ICT,8484.63
2025-04-22,VEND-017,ICT,9149.85
2025-04-22,VEND-057,ICT,7473.05
2025-04-23,VEND-009,ICT,6347.94
2025-04-23,VEND-017,Construction,43789.04
2025-04-23,VEND-055,ICT,14535.9
2025-04-23,VEND-010,ICT,32364.98
2025-04-23,VEND-037,Consulting,12066.62
2025-04-23,VEND-017,Consulting,12368.47
2025-04-24,VEND-018,Construction,28876.83
2025-04-24,VEND-056,Construction,92001.24
2025-04-24,VEND-037,Consulting,13851.48
2025-04-24,VEND-026,Office Supplies,807.78
2025-04-24,VEND-028,Travel,1257.0
2025-04-24,VEND-032,Consulting,9378.3
2025-04-25,VEND-017,Construction,68419.3
2025-04-25,VEND-012,ICT,10310.22
2025-04-25,VEND-055,Office Supplies,1361.37
2025-04-25,VEND-008,Office Supplies,700.23
2025-04-25,VEND-046,Office Supplies,2421.16
2025-04-25,VEND-024,Consulting,22543.21
2025-04-26,VEND-010,Office Supplies,1575.84
2025-04-26,VEND-016,ICT,11099.17
2025-04-26,VEND-016,Construction,28831.61
2025-04-26,VEND-007,Construction,97674.8
2025-04-26,VEND-007,Office Supplies,941.1
2025-04-26,VEND-057,Construction,51304.73
2025-04-27,VEND-012,Construction,26474.11
2025-04-27,VEND-033,Travel,804.09
2025-04-27,VEND-026,Consulting,12997.19
2025-04-27,VEND-048,Construction,17111.01
2025-04-27,VEND-048,ICT,18850.06
2025-04-27,VEND-020,Consulting,7846.83
2025-04-28,VEND-040,Office Supplies,2183.46
2025-04-28,VEND-036,Office Supplies,3394.2
2025-04-28,VEND-046,Construction,57281.52
2025-04-28,VEND-036,ICT,10800.54
2025-04-28,VEND-030,ICT,21970.68
2025-04-28,VEND-040,Construction,32359.24
2025-04-29,VEND-027,Construction,35139.65
2025-04-29,VEND-037,Office Supplies,3805.86
2025-04-29,VEND-003,Office Supplies,1805.96
2025-04-29,VEND-023,ICT,14887.0
2025-04-29,VEND-008,Office Supplies,2414.85
2025-04-29,VEND-011,Construction,14969.69
2025-04-30,VEND-055,Consulting,17339.95
2025-04-30,VEND-014,Travel,4390.23
2025-04-30,VEND-017,Consulting,35204.21
2025-04-30,VEND-031,ICT,12986.47
2025-04-30,VEND-013,Consulting,53610.97
2025-04-30,VEND-021,Consulting,34708.18
2025-05-01,VEND-034,Consulting,16756.37
2025-05-01,VEND-051,ICT,12927.42
2025-05-01,VEND-060,Construction,17374.46
2025-05-01,VEND-010,Construction,30231.22
2025-05-01,VEND-042,Office Supplies,3633.48
2025-05-01,VEND-014,Construction,28882.94
2025-05-02,VEND-044,Office Supplies,3457.46
2025-05-02,VEND-039,Construction,65170.49
2025-05-02,VEND-026,Office Supplies,886.48
2025-05-02,VEND-054,Office Supplies,1360.45
2025-05-02,VEND-058,Office Supplies,3662.8
2025-05-02,VEND-051,ICT,9194.37
2025-05-03,VEND-008,Office Supplies,1310.44
2025-05-03,VEND-006,Construction,44165.34
2025-05-03,VEND-059,Consulting,15068.51
2025-05-03,VEND-028,Office Supplies,844.57
2025-05-03,VEND-027,ICT,8952.59
2025-05-03,VEND-057,ICT,17547.35
